[OTIMIZACAO][PARAMETROS][TAMANHO_POPULACAO_INICIAL]=1000
[OTIMIZACAO][PARAMETROS][QUANTIDADE_DESCENDENTES]=700
[OTIMIZACAO][PARAMETROS][QUANTIDADE_GERACOES_TERMINO_OTIMIZACAO]=2000

[OTIMIZACAO][INICIO]=2024-02-07 08:02:57.703355

==========================================================
n_gen  |  n_eval  | n_nds  |      eps      |   indicator  
   537 |   376200 |    511 |  0.0215999318 |         nadir
   538 |   376900 |    515 |  0.0002214099 |             f
   539 |   377600 |    506 |  0.0005177877 |             f
   540 |   378300 |    502 |  0.0010521568 |             f
   541 |   379000 |    500 |  0.1231987606 |         nadir
   542 |   379700 |    502 |  0.0002838034 |             f
   543 |   380400 |    502 |  0.0004689221 |             f
   544 |   381100 |    505 |  0.0008336464 |             f
   545 |   381800 |    508 |  0.0009400528 |             f
   546 |   382500 |    505 |  0.0010620802 |             f
   547 |   383200 |    510 |  0.0013801749 |             f
   548 |   383900 |    510 |  0.0014758383 |             f
   549 |   384600 |    512 |  0.0015122798 |             f
   550 |   385300 |    513 |  0.0015753281 |             f
   551 |   386000 |    520 |  0.0018325688 |             f
   552 |   386700 |    518 |  0.0020160935 |             f
   553 |   387400 |    520 |  0.0048306240 |         ideal
   554 |   388100 |    524 |  0.0000816881 |             f
   555 |   388800 |    530 |  0.0006330269 |             f
   556 |   389500 |    533 |  0.0008283257 |             f
   557 |   390200 |    533 |  0.0008481001 |             f
   558 |   390900 |    536 |  0.0009602126 |             f
   559 |   391600 |    538 |  0.0010091807 |             f
   560 |   392300 |    542 |  0.0010920920 |             f
   561 |   393000 |    546 |  0.0012836834 |             f
   562 |   393700 |    547 |  0.0014285253 |             f
   563 |   394400 |    548 |  0.0014998302 |             f
   564 |   395100 |    550 |  0.0030220046 |         ideal
   565 |   395800 |    553 |  0.0000435820 |             f
   566 |   396500 |    557 |  0.0002092911 |             f
   567 |   397200 |    558 |  0.0003868303 |             f
   568 |   397900 |    552 |  0.0005213269 |             f
   569 |   398600 |    557 |  0.0008338206 |             f
   570 |   399300 |    561 |  0.0009735987 |             f
   571 |   400000 |    558 |  0.0012090011 |             f
   572 |   400700 |    564 |  0.0013273946 |             f
   573 |   401400 |    561 |  0.0017666643 |             f
   574 |   402100 |    552 |  0.0019755913 |             f
   575 |   402800 |    555 |  0.0020455312 |             f
   576 |   403500 |    560 |  0.0120405028 |         ideal
   577 |   404200 |    561 |  0.0000438978 |             f
   578 |   404900 |    565 |  0.0000960697 |             f
   579 |   405600 |    568 |  0.0002775073 |             f
   580 |   406300 |    573 |  0.0003958140 |             f
   581 |   407000 |    577 |  0.0005066748 |             f
   582 |   407700 |    579 |  0.0008783445 |             f
   583 |   408400 |    577 |  0.0009732365 |             f
   584 |   409100 |    578 |  0.0010751820 |             f
   585 |   409800 |    569 |  0.0012157642 |             f
   586 |   410500 |    569 |  0.0013010227 |             f
   587 |   411200 |    573 |  0.0015047467 |             f
   588 |   411900 |    575 |  0.0017599933 |             f
   589 |   412600 |    580 |  0.0018712093 |             f
   590 |   413300 |    581 |  0.0018679886 |             f
   591 |   414000 |    586 |  0.0022227859 |             f
   592 |   414700 |    591 |  0.0023719375 |             f
   593 |   415400 |    583 |  0.0024824930 |             f
   594 |   416100 |    588 |  0.0026649484 |             f
   595 |   416800 |    590 |  0.0001475384 |             f
   596 |   417500 |    585 |  0.0077529910 |         nadir
   597 |   418200 |    590 |  0.0001239020 |             f
   598 |   418900 |    593 |  0.0002757989 |             f
   599 |   419600 |    596 |  0.0005424838 |             f
   600 |   420300 |    596 |  0.0005930807 |             f
   601 |   421000 |    598 |  0.0006886623 |             f
   602 |   421700 |    602 |  0.0007875975 |             f
   603 |   422400 |    598 |  0.0009257159 |             f
   604 |   423100 |    594 |  0.1741296513 |         nadir
   605 |   423800 |    600 |  0.0033254782 |         ideal
   606 |   424500 |    601 |  0.0000391114 |             f
   607 |   425200 |    603 |  0.0001206072 |             f
   608 |   425900 |    607 |  0.0003210586 |             f
   609 |   426600 |    609 |  0.0005097846 |             f
   610 |   427300 |    609 |  0.0006213967 |             f
   611 |   428000 |    610 |  0.0006916558 |             f
   612 |   428700 |    615 |  0.0009902365 |             f
   613 |   429400 |    616 |  0.0010266565 |             f
   614 |   430100 |    619 |  0.0011743323 |             f
   615 |   430800 |    618 |  0.0012558000 |             f
   616 |   431500 |    623 |  0.0013988051 |             f
   617 |   432200 |    627 |  0.0015471478 |             f
   618 |   432900 |    629 |  0.0017589736 |             f
   619 |   433600 |    627 |  0.0018629053 |             f
   620 |   434300 |    632 |  0.0020067859 |             f
   621 |   435000 |    633 |  0.0022057366 |             f
   622 |   435700 |    635 |  0.0022377804 |             f
   623 |   436400 |    631 |  0.0024334686 |             f
   624 |   437100 |    631 |  0.0025094650 |             f
   625 |   437800 |    632 |  0.0000227700 |             f
   626 |   438500 |    632 |  0.0001465869 |             f
   627 |   439200 |    633 |  0.0002410913 |             f
   628 |   439900 |    636 |  0.0003800373 |             f
   629 |   440600 |    638 |  0.0004340450 |             f
   630 |   441300 |    643 |  0.0004933390 |             f
   631 |   442000 |    648 |  0.0006002047 |             f
   632 |   442700 |    648 |  0.0008019040 |             f
   633 |   443400 |    651 |  0.0009821413 |             f
   634 |   444100 |    652 |  0.0012729356 |             f
   635 |   444800 |    639 |  0.0012862436 |             f
   636 |   445500 |    641 |  0.0014283347 |             f
   637 |   446200 |    642 |  0.0111268049 |         ideal
   638 |   446900 |    645 |  0.0000815753 |             f
   639 |   447600 |    645 |  0.0000815753 |             f
   640 |   448300 |    647 |  0.0001361510 |             f
   641 |   449000 |    647 |  0.0002130420 |             f
   642 |   449700 |    648 |  0.0002399762 |             f
   643 |   450400 |    652 |  0.0004203477 |             f
   644 |   451100 |    658 |  0.0004870652 |             f
   645 |   451800 |    658 |  0.0005764862 |             f
   646 |   452500 |    659 |  0.0006590499 |             f
   647 |   453200 |    666 |  0.0008751047 |             f
   648 |   453900 |    667 |  0.0008710845 |             f
   649 |   454600 |    671 |  0.0009360334 |             f
   650 |   455300 |    673 |  0.0010983699 |             f
   651 |   456000 |    671 |  0.0012303180 |             f
   652 |   456700 |    670 |  0.0012986020 |             f
   653 |   457400 |    674 |  0.0014969749 |             f
   654 |   458100 |    676 |  0.0016117924 |             f
   655 |   458800 |    677 |  0.0016285321 |             f
   656 |   459500 |    672 |  0.0019056604 |             f
   657 |   460200 |    675 |  0.0019714535 |             f
   658 |   460900 |    676 |  0.0019903544 |             f
   659 |   461600 |    679 |  0.0020131002 |             f
   660 |   462300 |    682 |  0.0020643556 |             f
   661 |   463000 |    684 |  0.0021032745 |             f
   662 |   463700 |    682 |  0.0021769981 |             f
   663 |   464400 |    685 |  0.0022577259 |             f
   664 |   465100 |    682 |  0.0025059336 |             f
   665 |   465800 |    685 |  0.0079235286 |         ideal
   666 |   466500 |    675 |  0.0001168221 |             f
   667 |   467200 |    678 |  0.0002208048 |             f
   668 |   467900 |    678 |  0.0002675112 |             f
   669 |   468600 |    679 |  0.0003039783 |             f
   670 |   469300 |    682 |  0.1245720614 |         nadir
   671 |   470000 |    685 |  0.0000589024 |             f
   672 |   470700 |    687 |  0.0001311567 |             f
   673 |   471400 |    692 |  0.0001986192 |             f
   674 |   472100 |    693 |  0.0003546276 |             f
   675 |   472800 |    678 |  0.0005091739 |             f
   676 |   473500 |    681 |  0.0005788326 |             f
   677 |   474200 |    684 |  0.0694843115 |         nadir
   678 |   474900 |    687 |  0.0001651777 |             f
   679 |   475600 |    690 |  0.0002119359 |             f
   680 |   476300 |    694 |  0.0002901982 |             f
   681 |   477000 |    691 |  0.0003372987 |             f
   682 |   477700 |    683 |  0.0006780516 |             f
   683 |   478400 |    683 |  0.0008202654 |             f
   684 |   479100 |    689 |  0.0009664113 |             f
   685 |   479800 |    690 |  0.0011101445 |             f
   686 |   480500 |    695 |  0.0012560134 |             f
   687 |   481200 |    699 |  0.0013165585 |             f
   688 |   481900 |    702 |  0.0013862251 |             f
   689 |   482600 |    704 |  0.0014821164 |             f
   690 |   483300 |    705 |  0.0014988949 |             f
   691 |   484000 |    707 |  0.0015768895 |             f
   692 |   484700 |    711 |  0.0016817497 |             f
   693 |   485400 |    712 |  0.0018222060 |             f
   694 |   486100 |    703 |  0.0265054900 |         nadir
   695 |   486800 |    698 |  0.0001534104 |             f
   696 |   487500 |    700 |  0.0002295882 |             f
   697 |   488200 |    702 |  0.0003774645 |             f
   698 |   488900 |    706 |  0.0004981021 |             f
   699 |   489600 |    704 |  0.0007610332 |             f
   700 |   490300 |    705 |  0.0008460490 |             f
   701 |   491000 |    709 |  0.0009065812 |             f
   702 |   491700 |    712 |  0.0074330880 |         nadir
   703 |   492400 |    712 |  0.0000697045 |             f
   704 |   493100 |    713 |  0.0001333323 |             f
   705 |   493800 |    718 |  0.0002249572 |             f
   706 |   494500 |    704 |  0.0003394541 |             f
   707 |   495200 |    699 |  0.0004294389 |             f
   708 |   495900 |    696 |  0.0005691485 |             f
   709 |   496600 |    701 |  0.0006188167 |             f
   710 |   497300 |    705 |  0.0007675356 |             f
   711 |   498000 |    706 |  0.0007853210 |             f
   712 |   498700 |    704 |  0.0008680930 |             f
   713 |   499400 |    704 |  0.0010529768 |             f
   714 |   500100 |    707 |  0.0011869478 |             f
   715 |   500800 |    709 |  0.0012306382 |             f
   716 |   501500 |    709 |  0.0012306382 |             f
   717 |   502200 |    712 |  0.0013652041 |             f
   718 |   502900 |    710 |  0.0014249099 |             f
   719 |   503600 |    709 |  0.0015252355 |             f
   720 |   504300 |    711 |  0.0016240710 |             f
   721 |   505000 |    703 |  0.0018095154 |             f
   722 |   505700 |    706 |  0.0018236225 |             f
   723 |   506400 |    706 |  0.0019774610 |             f
   724 |   507100 |    708 |  0.0020570069 |             f
   725 |   507800 |    707 |  0.0021512376 |             f
   726 |   508500 |    705 |  0.0022282642 |             f
   727 |   509200 |    710 |  0.0023512818 |             f
   728 |   509900 |    711 |  0.0023724047 |             f
   729 |   510600 |    711 |  0.0025402134 |             f
   730 |   511300 |    711 |  0.0001115213 |             f
   731 |   512000 |    714 |  0.0001808750 |             f
   732 |   512700 |    694 |  0.0004932204 |             f
   733 |   513400 |    697 |  0.0005769243 |             f
   734 |   514100 |    697 |  0.0007154969 |             f
   735 |   514800 |    697 |  0.0007154969 |             f
   736 |   515500 |    700 |  0.0854756713 |         nadir
   737 |   516200 |    704 |  0.0001390043 |             f
   738 |   516900 |    704 |  0.0001932392 |             f
   739 |   517600 |    706 |  0.0002367502 |             f
   740 |   518300 |    711 |  0.0004092759 |             f
   741 |   519000 |    713 |  0.0005574498 |             f
   742 |   519700 |    715 |  0.0007088728 |             f
   743 |   520400 |    717 |  0.0007363849 |             f
   744 |   521100 |    718 |  0.0007394394 |             f
   745 |   521800 |    720 |  0.0008619064 |             f
   746 |   522500 |    723 |  0.0010814862 |             f
   747 |   523200 |    726 |  0.0011304308 |             f
   748 |   523900 |    723 |  0.0011793754 |             f
   749 |   524600 |    719 |  0.0013879964 |             f
   750 |   525300 |    719 |  0.0014928988 |             f
   751 |   526000 |    721 |  0.0015281989 |             f
   752 |   526700 |    724 |  0.0015903581 |             f
   753 |   527400 |    725 |  0.0016672880 |             f
   754 |   528100 |    706 |  0.0017787200 |             f
   755 |   528800 |    709 |  0.0018727781 |             f
   756 |   529500 |    711 |  0.0019478934 |             f
   757 |   530200 |    705 |  0.0020371548 |             f
   758 |   530900 |    700 |  0.0024602330 |             f
   759 |   531600 |    702 |  0.0024599653 |             f
   760 |   532300 |    707 |  0.0036245855 |         ideal
   761 |   533000 |    706 |  0.0001171944 |             f
   762 |   533700 |    706 |  0.0001171944 |             f
   763 |   534400 |    703 |  0.0001508767 |             f
   764 |   535100 |    707 |  0.0002757083 |             f
   765 |   535800 |    708 |  0.0003155414 |             f
   766 |   536500 |    714 |  0.0004335869 |             f
   767 |   537200 |    716 |  0.0006105891 |             f
   768 |   537900 |    719 |  0.0006664683 |             f
   769 |   538600 |    707 |  0.0008339204 |             f
   770 |   539300 |    708 |  0.0012324945 |             f
   771 |   540000 |    712 |  0.0012994248 |             f
   772 |   540700 |    716 |  0.0014457215 |             f
   773 |   541400 |    717 |  0.0014547602 |             f
   774 |   542100 |    715 |  0.0017350680 |             f
   775 |   542800 |    716 |  0.0017485484 |             f
   776 |   543500 |    723 |  0.0019149607 |             f
   777 |   544200 |    724 |  0.0019175461 |             f
   778 |   544900 |    727 |  0.0019645151 |             f
   779 |   545600 |    731 |  0.0020185719 |             f
   780 |   546300 |    735 |  0.0020815144 |             f
   781 |   547000 |    737 |  0.0021231198 |             f
   782 |   547700 |    740 |  0.0022767218 |             f
   783 |   548400 |    743 |  0.0024379580 |             f
   784 |   549100 |    748 |  0.0026995503 |             f
   785 |   549800 |    752 |  0.0003138471 |             f
   786 |   550500 |    755 |  0.0004105665 |             f
   787 |   551200 |    759 |  0.0004748654 |             f
   788 |   551900 |    746 |  0.0005443008 |             f
   789 |   552600 |    747 |  0.0006978811 |             f
   790 |   553300 |    748 |  0.0007373537 |             f
   791 |   554000 |    750 |  0.0008171405 |             f
   792 |   554700 |    752 |  0.0010125327 |             f
   793 |   555400 |    753 |  0.0011178191 |             f
   794 |   556100 |    754 |  0.0012471112 |             f
   795 |   556800 |    760 |  0.0013288872 |             f
   796 |   557500 |    763 |  0.0014427952 |             f
   797 |   558200 |    763 |  0.0015966117 |             f
   798 |   558900 |    767 |  0.0016774894 |             f
   799 |   559600 |    761 |  0.0017505165 |             f
   800 |   560300 |    756 |  0.0018086464 |             f
   801 |   561000 |    749 |  0.0018790695 |             f
   802 |   561700 |    751 |  0.0019883032 |             f
   803 |   562400 |    754 |  0.0020275444 |             f
   804 |   563100 |    756 |  0.0020539120 |             f
   805 |   563800 |    758 |  0.0020719152 |             f
   806 |   564500 |    760 |  0.0021464785 |             f
   807 |   565200 |    763 |  0.0021889333 |             f
   808 |   565900 |    767 |  0.0022063093 |             f
   809 |   566600 |    773 |  0.0022875400 |             f
   810 |   567300 |    775 |  0.0022988179 |             f
   811 |   568000 |    774 |  0.0024493058 |             f
   812 |   568700 |    757 |  0.0024443221 |             f
   813 |   569400 |    759 |  0.0024834440 |             f
   814 |   570100 |    747 |  0.0026789727 |             f
   815 |   570800 |    751 |  0.0000925025 |             f
   816 |   571500 |    750 |  0.0001232923 |             f
   817 |   572200 |    753 |  0.0001561535 |             f
   818 |   572900 |    755 |  0.0002773262 |             f
   819 |   573600 |    753 |  0.0004156403 |             f
   820 |   574300 |    757 |  0.0005458331 |             f
   821 |   575000 |    754 |  0.0006076557 |             f
   822 |   575700 |    755 |  0.0889063213 |         nadir
   823 |   576400 |    757 |  0.0000532951 |             f
   824 |   577100 |    759 |  0.0000928805 |             f
   825 |   577800 |    763 |  0.0002554145 |             f
   826 |   578500 |    766 |  0.0004448190 |             f
   827 |   579200 |    767 |  0.0005518348 |             f
   828 |   579900 |    770 |  0.0005817275 |             f
   829 |   580600 |    765 |  0.0006682187 |             f
   830 |   581300 |    759 |  0.0008011830 |             f
   831 |   582000 |    763 |  0.0009755361 |             f
   832 |   582700 |    766 |  0.0010122088 |             f
   833 |   583400 |    773 |  0.0011671202 |             f
   834 |   584100 |    776 |  0.0012166763 |             f
   835 |   584800 |    777 |  0.0012973815 |             f
   836 |   585500 |    777 |  0.0015182114 |             f
   837 |   586200 |    781 |  0.0175545340 |         nadir
   838 |   586900 |    782 |  0.0001229446 |             f
   839 |   587600 |    787 |  0.0002578944 |             f
   840 |   588300 |    787 |  0.0004570001 |             f
   841 |   589000 |    789 |  0.0005404591 |             f
   842 |   589700 |    790 |  0.0005648663 |             f
   843 |   590400 |    790 |  0.0007365561 |             f
   844 |   591100 |    791 |  0.0007603762 |             f
   845 |   591800 |    787 |  0.0007946032 |             f
   846 |   592500 |    785 |  0.0009188755 |             f
   847 |   593200 |    787 |  0.0009347831 |             f
   848 |   593900 |    786 |  0.0009659816 |             f
   849 |   594600 |    784 |  0.0009186168 |             f
   850 |   595300 |    785 |  0.0009369799 |             f
   851 |   596000 |    779 |  0.0009766931 |             f
   852 |   596700 |    783 |  0.0010576158 |             f
   853 |   597400 |    789 |  0.0011613834 |             f
   854 |   598100 |    780 |  0.0012552777 |             f
   855 |   598800 |    779 |  0.0012938731 |             f
   856 |   599500 |    776 |  0.0013553716 |             f
   857 |   600200 |    780 |  0.0015079822 |             f
   858 |   600900 |    782 |  0.0015214705 |             f
   859 |   601600 |    781 |  0.0015693976 |             f
   860 |   602300 |    777 |  0.0016740807 |             f
   861 |   603000 |    781 |  0.0017737739 |             f
   862 |   603700 |    783 |  0.0017895515 |             f
   863 |   604400 |    784 |  0.0018807214 |             f
   864 |   605100 |    787 |  0.0019099285 |             f
   865 |   605800 |    791 |  0.0020332521 |             f
   866 |   606500 |    789 |  0.0021894063 |             f
   867 |   607200 |    793 |  0.0022928731 |             f
   868 |   607900 |    787 |  0.0023884787 |             f
   869 |   608600 |    789 |  0.0024136021 |             f
   870 |   609300 |    788 |  0.0024620601 |             f
   871 |   610000 |    784 |  0.0025661016 |             f
   872 |   610700 |    785 |  0.0000345847 |             f
   873 |   611400 |    788 |  0.0001188260 |             f
   874 |   612100 |    791 |  0.0002335046 |             f
   875 |   612800 |    797 |  0.0003061904 |             f
   876 |   613500 |    797 |  0.0004858358 |             f
   877 |   614200 |    799 |  0.0005653063 |             f
   878 |   614900 |    793 |  0.0006181977 |             f
   879 |   615600 |    790 |  0.0007324911 |             f
   880 |   616300 |    796 |  0.0008255355 |             f
   881 |   617000 |    795 |  0.0009161713 |             f
   882 |   617700 |    797 |  0.0009634545 |             f
   883 |   618400 |    800 |  0.0010728139 |             f
   884 |   619100 |    806 |  0.0012776549 |             f
   885 |   619800 |    810 |  0.0013910958 |             f
   886 |   620500 |    811 |  0.0014767065 |             f
   887 |   621200 |    814 |  0.0016389428 |             f
   888 |   621900 |    818 |  0.0019997224 |             f
   889 |   622600 |    818 |  0.0020538060 |             f
   890 |   623300 |    822 |  0.0141040530 |         nadir
   891 |   624000 |    827 |  0.0308325642 |         nadir
   892 |   624700 |    830 |  0.0001041261 |             f
   893 |   625400 |    833 |  0.0001253975 |             f
   894 |   626100 |    833 |  0.0001615640 |             f
   895 |   626800 |    830 |  0.0001829703 |             f
   896 |   627500 |    826 |  0.0001889675 |             f
   897 |   628200 |    831 |  0.0002696618 |             f
   898 |   628900 |    834 |  0.0003522550 |             f
   899 |   629600 |    833 |  0.0004347508 |             f
   900 |   630300 |    829 |  0.0005413629 |             f
   901 |   631000 |    833 |  0.0006123621 |             f
   902 |   631700 |    834 |  0.0006248989 |             f
   903 |   632400 |    836 |  0.0006439761 |             f
   904 |   633100 |    835 |  0.0007531622 |             f
   905 |   633800 |    834 |  0.0008577940 |             f
   906 |   634500 |    834 |  0.0009304090 |             f
   907 |   635200 |    823 |  0.0011323317 |             f
   908 |   635900 |    825 |  0.0011597995 |             f
   909 |   636600 |    826 |  0.0011718764 |             f
   910 |   637300 |    833 |  0.0012835389 |             f
   911 |   638000 |    833 |  0.0013077633 |             f
   912 |   638700 |    836 |  0.0013996640 |             f
   913 |   639400 |    838 |  0.0014246654 |             f
   914 |   640100 |    844 |  0.0014960941 |             f
   915 |   640800 |    840 |  0.0015749968 |             f
   916 |   641500 |    843 |  0.0016608061 |             f
   917 |   642200 |    841 |  0.0016914567 |             f
   918 |   642900 |    837 |  0.0017329460 |             f
   919 |   643600 |    835 |  0.0017726244 |             f
   920 |   644300 |    834 |  0.0018368360 |             f
   921 |   645000 |    826 |  0.0019719442 |             f
   922 |   645700 |    824 |  0.0019707755 |             f
   923 |   646400 |    820 |  0.0021132931 |             f
   924 |   647100 |    820 |  0.0022136117 |             f
   925 |   647800 |    823 |  0.0022655612 |             f
   926 |   648500 |    827 |  0.0023702614 |             f
   927 |   649200 |    824 |  0.0024211276 |             f
   928 |   649900 |    812 |  0.0026359303 |             f
   929 |   650600 |    819 |  0.0001453146 |             f
   930 |   651300 |    821 |  0.0002088346 |             f
   931 |   652000 |    822 |  0.0002502221 |             f
   932 |   652700 |    820 |  0.0003395990 |             f
   933 |   653400 |    819 |  0.0003832480 |             f
   934 |   654100 |    820 |  0.0004909537 |             f
   935 |   654800 |    815 |  0.0005734440 |             f
   936 |   655500 |    812 |  0.0007571362 |             f
   937 |   656200 |    819 |  0.0008586627 |             f
   938 |   656900 |    817 |  0.0008858817 |             f
   939 |   657600 |    823 |  0.0027923428 |         nadir
   940 |   658300 |    828 |  0.0001046870 |             f
   941 |   659000 |    829 |  0.0001093415 |             f
   942 |   659700 |    822 |  0.0002315200 |             f
   943 |   660400 |    823 |  0.0002416164 |             f
   944 |   661100 |    819 |  0.0003173411 |             f
   945 |   661800 |    819 |  0.0003425265 |             f
   946 |   662500 |    818 |  0.0004427619 |             f
   947 |   663200 |    823 |  0.0005454907 |             f
   948 |   663900 |    823 |  0.0005867445 |             f
   949 |   664600 |    822 |  0.0007037373 |             f
   950 |   665300 |    819 |  0.0007659788 |             f
   951 |   666000 |    815 |  0.0008830163 |             f
   952 |   666700 |    813 |  0.0009419190 |             f
   953 |   667400 |    809 |  0.0009632321 |             f
   954 |   668100 |    810 |  0.0009839621 |             f
   955 |   668800 |    814 |  0.0010471344 |             f
   956 |   669500 |    812 |  0.0011826706 |             f
   957 |   670200 |    817 |  0.0012396195 |             f
   958 |   670900 |    815 |  0.0013012839 |             f
   959 |   671600 |    815 |  0.0013488977 |             f
   960 |   672300 |    816 |  0.0013693984 |             f
   961 |   673000 |    809 |  0.0014391457 |             f
   962 |   673700 |    811 |  0.0015065039 |             f
   963 |   674400 |    814 |  0.0016285685 |             f
   964 |   675100 |    816 |  0.0016299120 |             f
   965 |   675800 |    821 |  0.0016737509 |             f
   966 |   676500 |    822 |  0.0017142750 |             f
   967 |   677200 |    824 |  0.0017831373 |             f
   968 |   677900 |    828 |  0.0018261929 |             f
   969 |   678600 |    832 |  0.0019118119 |             f
   970 |   679300 |    829 |  0.1249439523 |         nadir
   971 |   680000 |    827 |  0.0000645440 |             f
   972 |   680700 |    827 |  0.0001312717 |             f
   973 |   681400 |    833 |  0.0002178003 |             f
   974 |   682100 |    833 |  0.0003697672 |             f
   975 |   682800 |    831 |  0.0004013407 |             f
   976 |   683500 |    830 |  0.0004600317 |             f
   977 |   684200 |    832 |  0.0004913126 |             f
   978 |   684900 |    833 |  0.0005936323 |             f
   979 |   685600 |    834 |  0.0007387964 |             f
   980 |   686300 |    837 |  0.0007880786 |             f
   981 |   687000 |    827 |  0.0115226750 |         ideal
   982 |   687700 |    830 |  0.0000433374 |             f
   983 |   688400 |    814 |  0.0001179909 |             f
   984 |   689100 |    824 |  0.0002687252 |             f
   985 |   689800 |    824 |  0.0003424591 |             f
   986 |   690500 |    830 |  0.0003976408 |             f
   987 |   691200 |    836 |  0.0005158594 |             f
   988 |   691900 |    839 |  0.0005802957 |             f
   989 |   692600 |    840 |  0.0006244819 |             f
   990 |   693300 |    844 |  0.0006770108 |             f
   991 |   694000 |    849 |  0.0007496220 |             f
   992 |   694700 |    846 |  0.0102153547 |         nadir
   993 |   695400 |    847 |  0.0000492579 |             f
   994 |   696100 |    836 |  0.0000734618 |             f
   995 |   696800 |    838 |  0.0001105356 |             f
   996 |   697500 |    836 |  0.0001577005 |             f
   997 |   698200 |    837 |  0.0002279381 |             f
   998 |   698900 |    831 |  0.0003145550 |             f
   999 |   699600 |    830 |  0.0004421242 |             f
  1000 |   700300 |    821 |  0.0005608004 |             f
  1001 |   701000 |    816 |  0.0006407723 |             f
  1002 |   701700 |    817 |  0.0006942876 |             f
  1003 |   702400 |    823 |  0.0007975771 |             f
  1004 |   703100 |    825 |  0.0008103759 |             f
  1005 |   703800 |    824 |  0.0008423437 |             f
  1006 |   704500 |    825 |  0.0009153255 |             f
  1007 |   705200 |    825 |  0.0009257950 |             f
  1008 |   705900 |    826 |  0.0009329739 |             f
  1009 |   706600 |    827 |  0.0009666039 |             f
  1010 |   707300 |    829 |  0.0101926099 |         nadir
  1011 |   708000 |    821 |  0.0001149839 |             f
  1012 |   708700 |    824 |  0.0068777797 |         nadir
  1013 |   709400 |    825 |  0.0000419909 |             f
  1014 |   710100 |    828 |  0.0001124561 |             f
  1015 |   710800 |    828 |  0.0001855482 |             f
  1016 |   711500 |    829 |  0.0002812481 |             f
  1017 |   712200 |    832 |  0.0003169849 |             f
  1018 |   712900 |    837 |  0.0004309034 |             f
  1019 |   713600 |    840 |  0.0004833909 |             f
  1020 |   714300 |    839 |  0.0006054051 |             f
  1021 |   715000 |    842 |  0.0006587652 |             f
  1022 |   715700 |    844 |  0.0007107580 |             f
  1023 |   716400 |    850 |  0.0008007392 |             f
  1024 |   717100 |    853 |  0.0008537274 |             f
  1025 |   717800 |    856 |  0.0008908064 |             f
  1026 |   718500 |    857 |  0.0009411632 |             f
  1027 |   719200 |    855 |  0.0010789719 |             f
  1028 |   719900 |    852 |  0.0011877167 |             f
  1029 |   720600 |    852 |  0.0012082155 |             f
  1030 |   721300 |    856 |  0.0013645005 |             f
  1031 |   722000 |    859 |  0.0014256557 |             f
  1032 |   722700 |    860 |  0.0014421245 |             f
  1033 |   723400 |    862 |  0.0146563663 |         nadir
  1034 |   724100 |    864 |  0.0001454095 |             f
  1035 |   724800 |    868 |  0.0001632519 |             f
  1036 |   725500 |    874 |  0.0002414439 |             f
  1037 |   726200 |    879 |  0.0003074758 |             f
  1038 |   726900 |    873 |  0.0004399880 |             f
  1039 |   727600 |    870 |  0.0004954256 |             f
  1040 |   728300 |    873 |  0.0005499172 |             f
  1041 |   729000 |    875 |  0.0006229596 |             f
  1042 |   729700 |    878 |  0.0079913300 |         nadir
  1043 |   730400 |    880 |  0.0000224478 |             f
  1044 |   731100 |    880 |  0.0000344548 |             f
  1045 |   731800 |    884 |  0.0001331172 |             f
  1046 |   732500 |    885 |  0.0002181572 |             f
  1047 |   733200 |    884 |  0.0002935008 |             f
  1048 |   733900 |    873 |  0.0003262642 |             f
  1049 |   734600 |    874 |  0.0004034845 |             f
  1050 |   735300 |    872 |  0.0004865410 |             f
  1051 |   736000 |    874 |  0.0005799379 |             f
  1052 |   736700 |    877 |  0.0006217559 |             f
  1053 |   737400 |    878 |  0.0006224430 |             f
  1054 |   738100 |    870 |  0.0007482554 |             f
  1055 |   738800 |    873 |  0.0008044758 |             f
  1056 |   739500 |    871 |  0.0008382614 |             f
  1057 |   740200 |    874 |  0.0008901804 |             f
  1058 |   740900 |    871 |  0.0009929366 |             f
  1059 |   741600 |    868 |  0.0011072075 |             f
  1060 |   742300 |    860 |  0.0012454533 |             f
  1061 |   743000 |    859 |  0.0013005836 |             f
  1062 |   743700 |    860 |  0.0013007945 |             f
  1063 |   744400 |    863 |  0.0013394055 |             f
  1064 |   745100 |    862 |  0.0014650214 |             f
  1065 |   745800 |    865 |  0.0014947292 |             f
  1066 |   746500 |    869 |  0.0015762545 |             f
  1067 |   747200 |    871 |  0.0016002813 |             f
  1068 |   747900 |    868 |  0.0017141143 |             f
  1069 |   748600 |    852 |  0.0018188793 |             f
  1070 |   749300 |    852 |  0.0018188793 |             f
  1071 |   750000 |    852 |  0.0018188793 |             f
  1072 |   750700 |    857 |  0.0019443362 |             f
  1073 |   751400 |    851 |  0.0020343159 |             f
  1074 |   752100 |    853 |  0.0020550592 |             f
  1075 |   752800 |    854 |  0.0021206017 |             f
  1076 |   753500 |    855 |  0.0022117697 |             f
  1077 |   754200 |    851 |  0.0022898021 |             f
  1078 |   754900 |    853 |  0.0023161648 |             f
  1079 |   755600 |    853 |  0.0024129987 |             f
  1080 |   756300 |    847 |  0.0024799185 |             f
  1081 |   757000 |    841 |  0.0025662291 |             f
  1082 |   757700 |    842 |  0.0000328896 |             f
